#{"t_start": 1669489949.0932534, "env_id": null}
r,l,t
-11.288095,50,187.956108
-9.995238,50,188.31989
-10.754762,50,188.684336
-10.330952,2,188.693099
-9.592857,50,189.050762
34.688095,15,189.163964
35.05,15,189.276599
-11.095238,50,189.641412
31.233333,18,189.776047
-11.97381,50,190.139338
-10.266667,50,190.502187
-10.12619,50,190.865961
16.007143,31,191.094734
-11.197619,50,191.454198
-12.142857,50,191.818043
-11.835714,50,192.165314
-9.290476,50,192.528344
-11.461905,50,192.891258
-10.071429,50,193.255253
-14.497619,50,193.603359
31.42381,17,193.725733
32.014286,17,193.853559
-11.1,50,194.218074
-10.42619,50,194.582125
-10.533333,50,194.940971
-11.047619,50,195.300621
26.780952,22,195.464883
-13.207143,15,195.56717
-10.292857,50,195.930861
-13.369048,50,196.295293
-9.878571,50,196.656718
-10.82381,50,197.018122
-11.114286,50,197.379057
-10.307143,50,197.740851
19.069048,29,199.895392
-10.428571,50,200.257153
-10.407143,50,200.618789
-10.742857,50,200.980222
35.761905,14,201.073852
-10.464286,50,201.435633
-10.42381,2,201.450103
5.890476,40,201.741434
-10.411905,2,201.755666
-12.271429,50,202.106907
-9.735714,50,202.467705
-9.680952,50,202.827989
37.8,11,202.911793
-10.495238,50,203.262008
7.054762,40,203.552639
-9.428571,50,203.913499
-12.169048,50,204.274606
-11.133333,50,204.636453
31.12381,17,204.763189
22.178571,26,204.954192
-10.030952,50,205.316631
-10.883333,50,205.678575
-11.866667,50,206.04116
-10.0,1,206.048484
-10.447619,2,206.057207
0.640476,45,206.377498
-10.0,1,206.384755
-10.588095,3,206.400684
-9.961905,50,206.762648
-12.047619,50,207.125187
-10.495238,50,207.48094
-9.878571,50,207.843667
-10.130952,50,208.200897
-11.5,50,208.561999
-10.311905,2,208.576456
27.878571,21,208.731164
-11.304762,50,209.093732
-9.633333,50,209.454839
-9.42619,50,209.811288
-10.285714,50,210.172758
-9.364286,50,210.534661
-10.509524,50,210.89681
-10.552381,50,211.258925
-9.604762,50,211.621294
-10.645238,50,211.98332
-10.388095,50,212.345285
-10.42619,50,212.706557
-10.378571,50,213.068759
-10.0,1,213.075975
39.161905,11,213.160517
48.892857,2,213.180539
-10.242857,50,213.537674
-10.780952,50,213.900378
16.042857,31,214.12778
-10.0,1,214.13498
-10.988095,50,214.491081
-9.702381,50,216.765332
-10.835714,5,216.801163
-13.309524,22,216.957804
-10.333333,2,216.972307
-15.145238,40,217.256993
-11.259524,50,217.618067
25.52619,23,217.787549
-11.25,50,218.150615
-11.747619,9,218.215132
-10.478571,3,218.236727
-12.511905,18,218.365654
-10.242857,50,218.728099
36.285714,13,218.826429
29.357143,19,218.968336
-15.52619,44,219.282167
44.197619,6,219.330898
-9.714286,50,219.693225
-16.166667,48,220.035679
-16.22381,44,220.343862
-10.221429,50,220.706101
-11.161905,50,221.068938
-9.759524,50,221.431194
-10.759524,50,221.788319
26.297619,22,221.950844
-10.992857,50,222.313387
-9.707143,50,222.669829
-9.845238,50,223.031991
-10.392857,2,223.052142
-10.319048,50,223.414445
-10.311905,2,223.428805
7.547619,39,223.712885
-11.054762,50,224.075155
-9.985714,50,224.438458
-11.380952,50,224.800554
-10.0,1,224.80777
29.933333,19,224.949099
11.747619,36,225.205739
-11.064286,50,225.568419
-10.054762,50,225.9308
-10.478571,50,226.292339
29.671429,20,226.44014
-10.47619,50,226.802374
10.504762,36,227.064955
-11.519048,50,227.426738
-10.0,1,227.433752
-10.628571,3,227.455287
34.488095,15,227.567896
35.238095,14,227.673632
-11.435714,50,228.035806
43.192857,7,228.091567
-9.888095,50,228.453554
-10.311905,50,228.815931
-11.27381,50,229.17306
38.969048,11,229.257476
23.707143,24,229.429055
-11.933333,17,229.544584
-11.380952,50,229.906552
36.592857,13,230.005233
-9.907143,50,230.368334
-14.309524,28,230.568633
-10.702381,50,230.931336
-11.228571,8,230.988996
-10.0,1,230.996298
-10.188095,50,233.301079
37.785714,12,233.392609
-11.17381,50,233.757849
26.307143,23,233.926975
-10.264286,50,234.289189
42.419048,8,234.352161
-10.364286,2,234.366351
-12.159524,50,234.72965
8.57619,38,235.001087
31.469048,18,235.134248
-10.0,1,235.14145
-10.178571,50,235.503056
-12.1,15,235.61514
-10.754762,50,235.977284
-9.180952,50,236.339564
-10.157143,50,236.701931
-9.719048,50,237.058813
-9.304762,50,237.420842
47.597619,3,237.448045
43.088095,7,237.50391
0.488095,46,237.837992
-11.709524,50,238.201975
0.795238,46,238.535706
-10.552381,50,238.898586
7.457143,38,239.175749
-10.516667,50,239.53867
-11.495238,12,239.630226
5.361905,41,239.928471
-14.052381,37,240.197919
-11.290476,50,240.560205
-11.380952,50,240.923934
-10.419048,50,241.286331
-15.366667,49,241.636501
37.738095,12,241.72822
-10.411905,50,242.085155
-10.05,50,242.447337
22.785714,25,242.63204
-10.866667,50,242.988595
-10.0,1,242.99582
6.957143,39,243.279821
-9.021429,50,243.641008
-10.95,50,244.002986
21.17381,26,244.193381
-10.288095,50,244.555302
-11.864286,50,244.911657
-11.607143,10,244.982513
22.804762,25,245.166423
-9.490476,50,245.527993
-10.0,1,245.535339
-2.783333,49,245.890062
-9.864286,50,246.252431
44.616667,6,246.301055
-10.309524,50,246.664153
-10.430952,50,247.026125
-9.971429,50,247.388671
14.964286,33,247.628355
-10.897619,50,247.987905
-10.590476,50,250.222987
-10.95,50,250.585011
-11.216667,50,250.946965
-9.75,50,251.308901
-10.0,1,251.316156
37.82381,12,251.407381
-10.0,1,251.414573
-10.409524,2,251.423375
-11.15,50,251.779712
-11.714286,7,251.807028
20.071429,27,252.006248
24.883333,24,252.183012
-9.509524,50,252.545143
36.854762,13,252.638377
-10.602381,50,253.000132
24.47619,24,253.176752
-10.0,1,253.183918
27.32619,21,253.339609
-9.57381,50,253.701619
-9.711905,50,254.064453
-11.042857,50,254.427261
-15.316667,42,254.715
-10.0,1,254.727847
-11.042857,50,255.085079
-11.088095,50,255.447885
-11.247619,50,255.812337
-10.0,1,255.819556
-10.719048,50,256.182221
-10.0,1,256.189362
-10.602381,50,256.552651
-10.038095,50,256.916214
-10.164286,50,257.279061
-9.966667,50,257.642571
23.102381,26,257.833516
17.854762,30,258.053978
-10.495238,50,258.417303
-10.9,50,258.781222
-14.580952,43,259.087985
-13.638095,39,259.365325
-13.435714,50,259.708933
-10.3,50,260.070568
-9.616667,50,260.431043
8.283333,39,260.713483
7.761905,39,260.996298
-10.766667,4,261.007701
-10.595238,50,261.368651
30.297619,19,261.50904
-9.72381,50,261.869244
-14.97619,39,262.146726
-10.795238,50,262.507287
46.67381,4,262.535823
-9.638095,50,262.894913
-10.0,1,262.896412
-13.378571,50,263.256776
-10.0,1,263.264011
-10.27619,50,263.624414
-10.3,50,263.985539
-10.490476,50,264.346009
-9.854762,50,266.597317
41.221429,9,266.667194
48.895238,2,266.687154
-10.340476,50,267.037379
-9.897619,50,267.398097
-9.87381,50,267.748747
-10.459524,2,267.763005
-11.097619,50,268.125412
-9.790476,50,268.475246
-10.07381,50,268.836647
-9.833333,50,269.198726
-9.369048,50,269.560197
28.928571,19,269.690302
35.028571,14,269.790202
-9.864286,50,270.15204
-9.728571,50,270.507822
23.521429,25,270.691367
-10.942857,5,270.727267
-9.964286,50,271.088159
42.188095,8,271.151125
-9.347619,50,271.50718
-9.4,50,271.868755
-11.671429,50,272.191458
35.816667,14,272.296771
-11.104762,50,272.65863
-10.059524,50,273.020569
20.307143,28,273.226101
25.121429,24,273.401812
-10.409524,2,273.421932
-10.009524,50,273.783574
1.778571,45,274.097675
0.021429,46,274.419425
9.088095,39,274.702321
-9.75,50,275.058645
-10.25,50,275.398103
-10.830952,50,275.749397
-10.0,1,275.756643
-11.116667,50,276.118377
16.297619,32,276.351573
-9.933333,50,276.708017
-10.0,1,276.720878
15.571429,32,276.954388
-9.792857,50,277.317847
-11.02381,4,277.335231
-9.297619,50,277.69626
-11.254762,50,278.05774
-9.192857,50,278.417436
-11.935714,7,278.450249
34.016667,15,278.551544
21.685714,27,278.748377
-10.0,1,278.755553
41.992857,8,278.818289
-9.630952,50,279.179017
0.614286,46,279.511062
39.904762,10,279.587924
25.152381,23,279.757309
-9.133333,50,280.117527
21.547619,27,280.314276
-9.659524,50,280.674996
3.811905,42,280.974408
-11.511905,18,281.101538
6.654762,39,283.30527
-10.935714,50,283.65453
-13.192857,9,283.695678
-9.497619,50,284.056115
-10.009524,50,284.416475
46.561905,4,284.450463
-11.364286,50,284.811336
-10.369048,2,284.825585
-11.42619,50,285.180482
-10.0,1,285.187486
-9.516667,50,285.547596
-11.252381,50,285.89726
-9.659524,50,286.258063
1.607143,46,286.58925
32.05,17,286.715724
-9.588095,50,287.076779
9.597619,37,287.346319
-10.045238,50,287.701618
13.180952,34,287.949118
-14.802381,18,288.020458
-10.778571,50,288.359889
-13.007143,23,288.529742
-11.697619,50,288.886003
12.3,35,289.139861
44.304762,6,289.187972
23.180952,25,289.366048
-12.42619,50,289.693916
15.657143,32,289.921026
46.438095,4,289.955177
-9.480952,50,290.316247
-10.864286,50,290.671727
-10.15,50,291.032347
-10.390476,50,291.393677
-9.185714,50,291.754985
-11.435714,6,291.786477
-11.245238,4,291.815079
-11.059524,50,292.176402
-10.097619,50,292.531109
12.807143,34,292.767701
-12.635714,50,293.11206
-10.0,1,293.119307
7.892857,39,293.401156
-12.233333,50,293.751781
-10.104762,50,294.111258
38.257143,11,294.189539
-9.264286,50,294.549089
-1.940476,48,294.889876
22.835714,26,295.07921
32.02381,17,295.205361
-10.109524,50,295.565039
-10.695238,50,295.923004
47.702381,3,295.949969
-8.945238,50,296.309792
-9.640476,50,296.668371
-10.32619,50,297.027783
-9.764286,50,297.386141
17.05,31,297.611061
-9.116667,50,299.813401
-9.407143,50,300.166859
-9.159524,50,300.525068
-9.12619,50,300.883383
-9.492857,50,301.241268
-11.233333,4,301.264044
-10.040476,50,301.623648
32.892857,17,301.749583
3.235714,43,302.053543
47.638095,3,302.081012
-11.3,50,302.434837
8.054762,38,302.710397
-10.609524,50,303.070279
-10.838095,3,303.085972
-9.942857,50,303.445426
-9.802381,50,303.804891
-1.978571,49,304.156802
-9.642857,50,304.516667
-9.766667,50,304.876147
-10.609524,50,305.231492
-10.0,1,305.238688
19.145238,29,305.449997
-10.333333,50,305.810758
-9.416667,50,306.170513
27.045238,22,306.331945
-10.259524,50,306.691922
-9.878571,50,307.051789
-9.371429,50,307.400165
-11.564286,50,307.760943
-9.411905,50,308.120656
-12.135714,50,308.469701
-9.466667,50,308.829314
-10.9,50,309.189967
-10.371429,50,309.550925
-10.219048,50,309.912009
27.87381,21,310.066853
-10.738095,50,310.42115
40.87619,9,310.490481
44.530952,6,310.538742
-9.202381,50,310.897738
30.619048,18,311.030606
-11.330952,50,311.379708
-10.32619,50,311.73945
38.192857,11,311.812215
-10.304762,50,312.16791
-10.759524,50,312.528631
-10.616667,50,312.885288
11.754762,35,313.122822
-10.302381,50,313.47811
0.769048,46,313.810734
-9.988095,50,314.165222
-10.492857,50,316.393281
-11.692857,50,316.753069
-10.95,50,317.111824
-12.466667,50,317.472406
38.047619,12,317.563247
-10.404762,50,317.920353
-10.261905,50,318.283403
6.259524,41,318.575392
-10.238095,50,318.93618
40.054762,9,319.006183
-13.785714,33,319.245837
-9.516667,50,319.606021
-11.257143,50,319.966491
44.52381,6,320.014847
24.354762,24,320.190991
-10.390476,2,320.193872
-10.278571,50,320.553585
23.197619,25,320.735855
-10.059524,50,321.094899
-14.909524,16,321.151943
-11.880952,50,321.514389
-9.302381,50,321.874417
-11.490476,50,322.230523
47.738095,3,322.257295
-12.87619,22,322.413417
-10.821429,4,322.447319
-10.621429,4,322.475543
-10.0,1,322.482759
22.064286,26,322.673489
-10.738095,50,323.034397
-10.221429,50,323.394686
-11.92381,50,323.755169
-12.752381,50,324.109976
-10.657143,50,324.470057
38.766667,11,324.553911
-10.385714,50,324.914772
-10.359524,2,324.929165
-10.67619,50,325.289309
-10.683333,50,325.649217
34.883333,15,325.761308
-10.111905,50,326.121557
-13.633333,50,326.430887
-10.5,50,326.790109
-9.847619,50,327.149864
-10.054762,50,327.509725
-10.57381,50,327.85828
-10.0,1,327.86548
-12.178571,7,327.914803
-12.342857,50,328.264288
-10.930952,50,328.624511
-10.085714,50,328.984178
22.428571,25,329.167321
-10.407143,50,329.52035
-9.75,50,329.880848
26.97619,22,330.042372
-11.083333,50,330.401973
-10.242857,50,332.610377
-10.87381,50,332.963913
-10.740476,50,333.323111
-11.947619,50,333.681537
-11.32381,5,333.70587
-10.852381,50,334.04837
-10.340476,2,334.057018
-9.921429,50,334.398874
-11.085714,4,334.427401
-11.192857,50,334.787444
-10.338095,50,335.146945
-10.430952,50,335.508983
-9.957143,50,335.870481
-11.419048,50,336.226375
-9.528571,50,336.586624
31.485714,18,336.720294
-10.0,1,336.733014
-11.716667,50,337.087429
-11.164286,50,337.448043
-10.795238,50,337.808399
-12.07381,50,338.170199
-10.088095,50,338.531188
-10.719048,3,338.552348
-10.202381,50,338.913162
-10.702381,3,338.9175
43.090476,7,338.973204
-10.745238,50,339.328839
-10.461905,50,339.690361
-11.009524,4,339.713556
-10.0,1,339.720682
-9.307143,50,340.081368
-11.028571,4,340.087097
-11.392857,50,340.448097
16.059524,32,340.681127
-11.395238,50,341.041524
-12.342857,50,341.386461
-13.240476,26,341.576685
10.178571,36,341.821073
-9.259524,50,342.181943
-9.788095,50,342.542112
2.92381,43,342.853738
-10.490476,2,342.856676
45.297619,5,342.898074
24.709524,23,343.066941
-10.235714,50,343.427026
-11.059524,4,343.438495
-11.321429,50,343.800354
-10.0,1,343.807428
-10.0,1,343.814705
11.664286,36,344.076259
-10.82381,3,344.097645
-10.533333,50,344.459013
-11.059524,50,344.820238
-10.0,1,344.827546
-12.919048,10,344.870423
-11.011905,50,345.225496
-10.980952,6,345.268415
-10.419048,50,345.629467
-9.67619,50,345.99033
-10.692857,50,346.35124
-10.961905,50,346.707096
-9.880952,50,347.067235
-10.616667,50,349.273895
-14.202381,23,349.442762
-13.847619,25,349.625884
-10.928571,50,349.986389
38.192857,11,350.072214
-9.745238,50,350.427561
-13.47381,50,350.789832
20.035714,27,350.981614
27.021429,22,351.143532
-10.221429,50,351.505018
-9.95,50,351.866188
-12.078571,50,352.227429
28.378571,20,352.375856
-11.119048,50,352.737227
-10.883333,50,353.092266
-9.561905,50,353.452743
-14.245238,21,353.602388
-11.383333,8,353.659502
47.702381,3,353.681002
10.578571,36,353.942454
42.697619,7,353.998325
26.002381,23,354.166759
-10.538095,50,354.523058
-11.257143,8,354.585464
-12.002381,50,354.947304
-12.571429,50,355.29233
-11.080952,50,355.654219
-12.595238,17,355.769759
-9.602381,50,356.129741
9.814286,37,356.392995
-10.0,1,356.394494
26.042857,23,356.563554
-10.769048,50,356.924957
-11.311905,5,356.937839
-10.535714,50,357.299116
-11.27381,50,357.626279
-10.740476,50,357.987854
-11.907143,6,358.024979
-9.566667,50,358.385526
-10.621429,4,358.419739
-11.52619,50,358.781274
-14.2,38,359.077319
-12.209524,17,359.209348
-1.740476,48,359.556741
-9.82619,50,359.906469
-10.378571,2,359.921019
-11.966667,7,359.959662
-10.035714,50,360.320287
23.209524,25,360.504179
-10.866667,50,360.859973
-10.952381,50,361.21576
48.87381,2,361.235826
-10.421429,3,361.263
-8.904762,50,361.62393
45.492857,5,361.665417
-10.435714,2,361.674054
33.152381,16,361.793492
-11.283333,50,362.149774
-9.883333,50,362.511682
27.671429,21,362.667411
-11.235714,50,363.029863
-12.157143,13,363.117052
-10.0,1,363.118564
-10.128571,50,363.480567
-10.666667,50,365.708769
-11.05,50,366.069844
-9.952381,50,366.431701
-11.07381,4,366.466296
-9.761905,50,366.827616
-12.307143,50,367.17232
-11.321429,7,367.227849
-9.942857,50,367.588845
46.409524,4,367.617479
-10.897619,50,367.979628
-10.733333,50,368.342791
14.171429,32,368.577052
-12.852381,50,368.939213
-10.821429,50,369.295405
18.692857,29,369.507937
-10.0,1,369.5151
-10.847619,50,369.87175
-2.4,48,370.218897
-11.742857,50,370.579676
-11.802381,50,370.942188
-10.769048,50,371.303796
-10.578571,50,371.667124
9.288095,38,371.942775
2.371429,44,372.261232
-10.42381,50,372.623125
29.061905,20,372.771333
-0.892857,46,373.099052
-10.845238,50,373.461695
-10.311905,2,373.470454
38.885714,11,373.55475
21.15,26,373.73539
33.35,16,373.855437
-9.32619,50,374.210587
-10.390476,2,374.224825
44.530952,6,374.273285
-9.904762,50,374.638011
19.569048,28,374.843168
-11.27381,50,375.205629
-10.869048,50,375.56667
34.885714,15,375.679058
-10.659524,50,376.040183
-11.461905,50,376.39669
18.183333,30,376.610411
39.490476,10,376.687561
29.447619,19,376.828291
-10.392857,2,376.842548
-10.235714,50,377.203668
-10.0,1,377.205191
-11.85,50,377.545187
6.952381,40,377.835044
-9.578571,50,378.196424
-9.795238,50,378.561176
-11.197619,4,378.589831
-9.57381,50,378.951786
-10.895238,4,378.974998
-10.661905,50,379.326336
-14.592857,37,379.594894
9.354762,38,379.870605
-11.380952,50,380.231048
-9.292857,50,382.442786
34.735714,15,382.548625
-9.278571,50,382.908258
44.064286,6,382.945645
-10.280952,2,382.959617
-11.116667,4,382.971053
-9.542857,50,383.330584
31.12619,18,383.464592
26.630952,22,383.620592
47.845238,3,383.647492
-9.12619,50,384.00745
4.483333,42,384.312174
35.409524,13,384.410398
-9.471429,50,384.772762
-11.088095,6,384.815866
-9.790476,50,385.17373
-10.847619,50,385.53772
46.6,4,385.572461
-10.0,1,385.579664
-10.32381,50,385.937222
41.366667,9,386.006868
37.716667,12,386.097798
27.528571,21,386.253155
36.971429,12,386.344614
41.42619,9,386.414309
-10.040476,50,386.777149
-9.511905,50,387.133812
37.254762,13,387.231857
-10.0,1,387.239074
-10.340476,2,387.253563
29.592857,19,387.389185
-10.0,1,387.390701
6.545238,39,387.674662
14.314286,33,387.898865
-9.421429,50,388.261189
32.72381,17,388.387873
-8.716667,50,388.749675
19.32381,28,388.955458
-11.188095,50,389.311633
-10.778571,50,389.673982
41.071429,9,389.743886
-9.990476,50,390.10533
-11.509524,50,390.44064
24.409524,23,390.610978
18.85,28,390.811527
-10.340476,2,390.820299
-9.809524,50,391.182688
-9.866667,50,391.544277
38.778571,11,391.628191
-9.257143,50,391.987166
-10.752381,50,392.349855
-9.37381,50,392.712283
-9.990476,50,393.075004
-11.435714,50,393.42648
-11.77381,50,393.789762
-10.07381,50,394.151002
38.764286,11,394.223559
-10.228571,50,394.586737
-10.97619,50,394.949223
-9.804762,50,395.311822
37.02619,12,395.403386
-13.514286,12,395.45514
40.216667,10,395.532239
-9.221429,50,395.894172
-11.066667,50,396.239134
-14.033333,27,396.437365
27.628571,21,396.592357
31.566667,18,396.726409
-0.654762,47,398.932361
-10.047619,50,399.294792
-8.761905,50,399.65597
15.759524,32,399.889567
-10.0,1,399.896666
-11.557143,50,400.247119
-9.495238,50,400.609505
39.183333,11,400.693702
46.385714,4,400.727953
-10.12619,50,401.079916
17.414286,30,401.300785
-9.969048,50,401.66262
-11.007143,5,401.698709
30.980952,18,401.833335
1.540476,45,402.159923
42.32381,8,402.2169
-11.238095,4,402.240032
-9.57619,50,402.596174
-8.738095,50,402.957582
-9.119048,50,403.319312
-10.133333,50,403.681665
35.65,14,403.78748
4.511905,40,404.061635
8.769048,38,404.339757
38.907143,11,404.423648
-10.140476,50,404.786103
-11.35,5,404.821565
-9.966667,50,405.549253
14.771429,33,405.791133
-9.302381,50,406.154285
6.461905,41,406.456939
28.388095,21,406.612993
-12.469048,25,406.791049
-10.519048,50,407.154074
-9.157143,50,407.510021
16.978571,30,407.730213
-9.778571,50,408.093081
-13.619048,30,408.307049
45.716667,5,408.348312
35.592857,14,408.454199
18.583333,29,408.667156
-10.611905,50,409.025243
