#{"t_start": 1668888091.39069, "env_id": null}
r,l,t
11.0,10,6839.460647
13.0,8,6839.756325
18.0,3,6839.87125
18.0,3,6839.985298
7.0,14,6840.517521
10.0,11,6840.91707
20.0,1,6840.957349
18.0,3,6841.066005
17.0,4,6841.210974
17.0,4,6841.353757
17.0,4,6841.507212
11.0,10,6841.884676
17.0,4,6842.033139
9.0,12,6842.46585
15.0,6,6842.679442
19.0,2,6842.754945
17.0,4,6842.902274
12.0,9,6843.232314
17.0,4,6843.374239
8.0,13,6843.841282
8.0,13,6844.315171
14.0,7,6844.573743
17.0,4,6844.715343
14.0,7,6844.966095
13.0,8,6845.256987
7.0,14,6845.752772
10.0,11,6846.131728
11.0,10,6846.483382
17.0,4,6846.629031
15.0,6,6846.841037
17.0,4,6846.989835
16.0,5,6847.166254
7.0,14,6847.680319
9.0,12,6848.134407
12.0,9,6848.464681
11.0,10,6848.83775
15.0,6,6849.056065
5.0,16,6849.653671
12.0,9,6849.974741
-10.0,1,6850.006504
16.0,5,6850.188171
12.0,9,6850.516585
13.0,8,6850.805976
17.0,4,6850.952752
6.0,15,6851.489801
5.0,16,6852.072302
15.0,6,6852.298329
17.0,4,6852.45082
8.0,13,6852.914147
12.0,9,6853.240582
11.0,10,6853.607111
12.0,9,6853.919816
5.0,16,6854.502446
16.0,5,6854.680183
15.0,6,6854.898869
7.0,14,6855.397498
17.0,4,6855.539256
15.0,6,6855.751192
13.0,8,6856.026574
20.0,1,6856.06597
14.0,7,6856.322345
7.0,14,6856.821781
15.0,6,6857.029372
11.0,10,6857.401214
18.0,3,6857.519309
-10.0,4,6857.658627
16.0,5,6857.847079
20.0,1,6857.88976
13.0,8,6858.179924
16.0,5,6858.372705
17.0,4,6858.51859
5.0,16,6859.100701
16.0,5,6859.275613
16.0,5,6859.454971
19.0,2,6859.531123
155.0,16,6859.970392139.0,12,6860.403935
18.0,3,6860.5104197.0,14,6860.866184
7.0,14,6861.376359
9.0,12,6861.804901
12.0,9,6862.137205
16.0,5,6862.314016
17.0,4,6862.456311
9.0,12,6862.904014
15.0,6,6863.126633
16.0,5,6863.304366
18.0,3,6863.408356
13.0,8,6863.70372
8.0,13,6864.160213
15.0,6,6864.376156
109.0,12,6864.7847337.0,14,6865.270607
7.0,14,6865.775384
16.0,5,6865.955212
167.0,14,6866.19349110.0,11,6866.556654
13.0,8,6866.860798
14.0,7,6867.123065
8.0,13,6867.611306
10.0,11,6868.03683
8.0,13,6868.512304
13.0,8,6868.807841
17.0,4,6868.960651
11.0,10,6869.331499
19.0,2,6869.415575
7.0,14,6869.936573
16.0,5,6870.115342
12.0,9,6870.447165
13.0,8,6870.742079
17.0,4,6870.892553
7.0,14,6871.393338
17.0,4,6871.543546
14.0,7,6871.793555
10.0,11,6872.193569
16.0,5,6872.367225
16.0,5,6872.5494
6.0,15,6873.090932
9.0,12,6873.515655
8.0,13,6873.966228
8.0,13,6874.431192
7.0,14,6874.927224
9.0,12,6875.359808
12.0,9,6875.695058
9.0,12,6876.132747
8.0,13,6876.607872
10.0,11,6877.038191
15.0,6,6877.25522
6.0,15,6877.802389
16.0,5,6877.989523
11.0,10,6878.349131
10.0,11,6878.771654
12.0,9,6879.107831
15.0,6,6879.317173
7.0,14,6879.814189
7.0,14,6880.310266
17.0,4,6880.455313
16.0,5,6880.636032
19.0,2,6880.709072
13.0,8,6881.002914
9.0,12,6881.431069
13.0,8,6881.715755
19.0,2,6881.79372
7.0,14,6882.313256
7.0,14,6882.812566
17.0,4,6882.954495
7.0,14,6883.465999
7.0,14,6883.940533
10.0,11,6884.341696
17.0,4,6884.490586
11.0,10,6884.834826
12.0,9,6885.157044
14.0,7,6885.42377
9.0,12,6885.874093
16.0,5,6886.051059
16.0,5,6886.237018
7.0,14,6886.743269
5.0,16,6887.318301
19.0,2,6887.394387
12.0,9,6887.720999
9.0,12,6888.149406
9.0,12,6888.591107
13.0,8,6888.870553
10.0,11,6889.265857
14.0,7,6889.514525
20.0,1,6889.553554
13.0,8,6889.836793
8.0,13,6890.29135
18.0,3,6890.402058
8.0,13,6890.882079
4.0,17,6891.476995
17.0,4,6891.628523
10.0,11,6892.016885
10.0,11,6892.412395
16.0,5,6892.593094
13.0,8,6892.88394
10.0,11,6893.271736
8.0,13,6893.727592
16.0,5,6893.916744
16.0,5,6894.100175
19.0,2,6894.176734
19.0,2,6894.253219
15.0,6,6894.66786
16.0,5,6894.856436
18.0,3,6894.969184
8.0,13,6895.452032
7.0,14,6895.975523
11.0,10,6896.345505
13.0,8,6896.645521
11.0,10,6897.004013
13.0,8,6897.285375
6.0,15,6897.834653
9.0,12,6898.260965
9.0,12,6898.709472
6.0,15,6899.239633
11.0,10,6899.600852
15.0,6,6899.818503
8.0,13,6900.287492
13.0,8,6900.570359
11.0,10,6900.925304
9.0,12,6901.36601
11.0,10,6901.713945
9.0,12,6902.163493
13.0,8,6902.459172
12.0,9,6902.801073
14.0,7,6903.050565
20.0,1,6903.090966
6.0,15,6903.645006
15.0,6,6903.866892
17.0,4,6904.020715
16.0,5,6904.209464
14.0,7,6904.466804
12.0,9,6904.797874
17.0,4,6904.945964
15.0,6,6905.165128
16.0,5,6905.345212
7.0,14,6905.852239
12.0,9,6906.184001
8.0,13,6906.648112
18.0,3,6906.759748
7.0,14,6907.263958
14.0,7,6907.517269
14.0,7,6907.772613
14.0,7,6908.026489
13.0,8,6908.318373
8.0,13,6908.776771
8.0,13,6909.238542
11.0,10,6909.593385
11.0,10,6909.943564
18.0,3,6910.04994
9.0,12,6910.486774
18.0,3,6910.596993
15.0,6,6910.829822
14.0,7,6911.076408
13.0,8,6911.365649
9.0,12,6911.800658
2.0,19,6912.511217
8.0,13,6912.98683
8.0,13,6913.453897
18.0,3,6913.568618
18.0,3,6913.677627
8.0,13,6914.153771
13.0,8,6914.449378
10.0,11,6914.860791
8.0,13,6915.326259
14.0,7,6915.574777
10.0,11,6915.967758
10.0,11,6916.362794
7.0,14,6916.855073
5.0,16,6917.426045
19.0,2,6917.505257
9.0,12,6917.931181
14.0,7,6918.184115
12.0,9,6918.503398
10.0,11,6918.890493
8.0,13,6919.348207
14.0,7,6919.593788
17.0,4,6919.745543
7.0,14,6920.239914
16.0,5,6920.433404
7.0,14,6920.943574
3.0,18,6921.59144
10.0,11,6921.990552
12.0,9,6922.310713
18.0,3,6922.423766
11.0,10,6922.785887
10.0,11,6923.18763
10.0,11,6923.592438
13.0,8,6923.885615
17.0,4,6924.033278
19.0,2,6924.105814
19.0,2,6924.179585
12.0,9,6924.514153
12.0,9,6924.840508
14.0,7,6925.07923
16.0,5,6925.25552
5.0,16,6925.829021
19.0,2,6925.902216
5.0,16,6926.465486
11.0,10,6926.827148
14.0,7,6927.083375
14.0,7,6927.336586
13.0,8,6927.62281
18.0,3,6927.736704
12.0,9,6928.061586
7.0,14,6928.546908
6.0,15,6929.07384
10.0,11,6929.471679
7.0,14,6929.993668
8.0,13,6930.478028
14.0,7,6930.742533
11.0,10,6931.11334
14.0,7,6931.380439
5.0,16,6931.978621
10.0,11,6932.39194
14.0,7,6932.649475
15.0,6,6932.871237
10.0,11,6933.270968
16.0,5,6933.449852
10.0,11,6933.849948
13.0,8,6934.13967
16.0,5,6934.32399
11.0,10,6934.67073
19.0,2,6934.743674
9.0,12,6935.173514
18.0,3,6935.286167
11.0,10,6935.653828
15.0,6,6935.866076
9.0,12,6936.296347
7.0,14,6936.807042
9.0,12,6937.231454
12.0,9,6937.55241
11.0,10,6937.9228
10.0,11,6938.327631
19.0,2,6938.404257
14.0,7,6938.65479
14.0,7,6938.913733
-10.0,1,6938.944737
13.0,8,6939.241936
13.0,8,6939.522372
15.0,6,6939.747208
16.0,5,6939.928722
8.0,13,6940.387736
17.0,4,6940.538764
17.0,4,6940.683356
17.0,4,6940.831959
16.0,5,6941.013156
8.0,13,6941.492678
19.0,2,6941.566425
5.0,16,6942.122017
18.0,3,6942.233795
5.0,16,6942.797915
14.0,7,6943.046013
18.0,3,6943.160045
14.0,7,6943.422905
19.0,2,6943.500188
15.0,6,6943.712147
12.0,9,6944.031141
16.0,5,6944.21965
10.0,11,6944.610686
7.0,14,6945.119235
13.0,8,6945.403012
18.0,3,6945.512002
11.0,10,6945.881722
20.0,1,6945.918896
9.0,12,6946.346467
18.0,3,6946.456526
11.0,10,6946.81492
12.0,9,6947.136834
-10.0,5,6947.31146
19.0,2,6947.387481
6.0,15,6947.921675
14.0,7,6948.174805
8.0,13,6948.629813
10.0,11,6949.012754
16.0,5,6949.196257
14.0,7,6949.446502
16.0,5,6949.623131
7.0,14,6950.134865
8.0,13,6950.600345
12.0,9,6950.932502
13.0,8,6951.235466
11.0,10,6951.598873
10.0,11,6952.006259
-5,20,6952.737931
17.0,4,6952.886522
-5,20,6953.579427
17.0,4,6953.725466
18.0,3,6953.84862
19.0,2,6953.922147
8.0,13,6954.403294
19.0,2,6954.47661
6.0,15,6955.017479
6.0,15,6955.55138
14.0,7,6955.805138
8.0,13,6956.287063
18.0,3,6956.398598
11.0,10,6956.769663
18.0,3,6956.878756
7.0,14,6957.39939
10.0,11,6957.809446
7.0,14,6958.303369
8.0,13,6958.785242
5.0,16,6959.361757
17.0,4,6959.502975
11.0,10,6959.863071
6.0,15,6960.408274
15.0,6,6960.636981
9.0,12,6961.074507
10.0,11,6961.464514
5.0,16,6962.031035
13.0,8,6962.3239
11.0,10,6962.686616
11.0,10,6963.038047
15.0,6,6963.262091
11.0,10,6963.639999
15.0,6,6963.864207
14.0,7,6964.134252
13.0,8,6964.428973
13.0,8,6964.725299
13.0,8,6965.022779
18.0,3,6965.141886
8.0,13,6965.611074
11.0,10,6965.961323
7.0,14,6966.4684
12.0,9,6966.792304
10.0,11,6967.193491
15.0,6,6967.419661
5.0,16,6968.005717
13.0,8,6968.310931
15.0,6,6968.545794
14.0,7,6968.809107
13.0,8,6969.102041
19.0,2,6969.178938
7.0,14,6969.7047
10.0,11,6970.108707
13.0,8,6970.39456
13.0,8,6970.685334
6.0,15,6971.22854
6.0,15,6971.760733
19.0,2,6971.833663
10.0,11,6972.228268
6.0,15,6972.771447
16.0,5,6972.953005
18.0,3,6973.05567
18.0,3,6973.164176
16.0,5,6973.336565
8.0,13,6973.822583
12.0,9,6974.163091
10.0,11,6974.560319
11.0,10,6974.931344
17.0,4,6975.080335
7.0,14,6975.598183
15.0,6,6975.818282
17.0,4,6975.971873
9.0,12,6976.413569
11.0,10,6976.773465
11.0,10,6977.137806
16.0,5,6977.315636
13.0,8,6977.602317
19.0,2,6977.678718
-10.0,2,6977.751627
11.0,10,6978.111081
8.0,13,6978.584916
18.0,3,6978.692033
20.0,1,6978.730152
19.0,2,6978.804287
12.0,9,6979.13191
6.0,15,6979.661307
16.0,5,6979.852398
8.0,13,6980.330876
8.0,13,6980.799132
11.0,10,6981.147661
9.0,12,6981.587479
19.0,2,6981.659101
12.0,9,6981.987055
11.0,10,6982.384706
7.0,14,6982.882878
5.0,16,6983.474101
13.0,8,6983.77626
9.0,12,6984.220835
10.0,11,6984.629591
20.0,1,6984.671549
18.0,3,6984.781278
12.0,9,6985.111371
7.0,14,6985.619032
12.0,9,6985.946984
16.0,5,6986.132819
10.0,11,6986.520929
18.0,3,6986.640878
7.0,14,6987.166182
14.0,7,6987.419083
15.0,6,6987.635184
9.0,12,6988.078505
19.0,2,6988.158266
8.0,13,6988.629736
17.0,4,6988.777966
3.0,18,6989.429376
18.0,3,6989.543152
16.0,5,6989.734206
15.0,6,6989.95591
13.0,8,6990.250165
8.0,13,6990.745181
11.0,10,6991.113478
18.0,3,6991.220379
11.0,10,6991.586803
20.0,1,6991.627468
7.0,14,6992.14235
10.0,11,6992.548487
10.0,11,6992.95536
8.0,13,6993.421065
7.0,14,6993.932708
12.0,9,6994.263401
13.0,8,6994.542125
7.0,14,6995.03964
17.0,4,6995.17587
12.0,9,6995.486283
11.0,10,6995.844427
9.0,12,6996.270696
13.0,8,6996.563074
17.0,4,6996.710576
14.0,7,6996.961732
9.0,12,6997.382897
12.0,9,6997.698152
9.0,12,6998.12436
10.0,11,6998.526828
16.0,5,6998.714111
13.0,8,6999.015027
19.0,2,6999.097126
6.0,15,6999.657299
13.0,8,6999.940025
7.0,14,7000.45242
17.0,4,7000.598999
18.0,3,7000.713989
16.0,5,7000.905268
9.0,12,7001.344946
12.0,9,7001.666761
6.0,15,7002.19362
20.0,1,7002.233308
7.0,14,7002.722886
8.0,13,7003.195738
14.0,7,7003.455955
12.0,9,7003.783739
12.0,9,7004.111067
9.0,12,7004.536245
11.0,10,7004.880568
6.0,15,7005.411621
10.0,11,7005.809633
15.0,6,7006.034562
19.0,2,7006.110765
8.0,13,7006.583748
14.0,7,7006.828301
16.0,5,7006.997187
6.0,15,7007.52528
18.0,3,7007.636853
12.0,9,7007.947911
15.0,6,7008.170953
11.0,10,7008.528978
20.0,1,7008.568636
11.0,10,7008.926294
16.0,5,7009.09633
7.0,14,7009.61147
11.0,10,7009.973561
12.0,9,7010.313584
9.0,12,7010.765585
12.0,9,7011.095635
17.0,4,7011.240761
12.0,9,7011.574562
16.0,5,7011.756526
6.0,15,7012.309705
9.0,12,7012.738028
9.0,12,7013.180175
14.0,7,7013.430532
17.0,4,7013.573695
9.0,12,7014.005807
9.0,12,7014.449501
10.0,11,7014.848605
10.0,11,7015.242688
7.0,14,7015.740369
12.0,9,7016.07711
14.0,7,7016.337564
20.0,1,7016.380818
11.0,10,7016.752809
10.0,11,7017.15352
11.0,10,7017.526428
8.0,13,7018.008062
6.0,15,7018.574829
13.0,8,7018.855128
17.0,4,7019.013099
16.0,5,7019.188619
16.0,5,7019.386157
13.0,8,7019.680538
11.0,10,7020.04888
13.0,8,7020.345071
10.0,11,7020.743926
15.0,6,7020.957677
6.0,15,7021.49503
17.0,4,7021.639393
11.0,10,7021.990753
18.0,3,7022.103763
12.0,9,7022.445307
8.0,13,7022.913182
15.0,6,7023.127461
-10.0,6,7023.344952
7.0,14,7023.839127
17.0,4,7023.981217
7.0,14,7024.482981
-10.0,1,7024.512871
14.0,7,7024.766619
17.0,4,7024.917872
14.0,7,7025.176216
19.0,2,7025.247364
17.0,4,7025.398211
14.0,7,7025.644962
9.0,12,7026.067968
9.0,12,7026.51358
7.0,14,7027.024098
18.0,3,7027.135189
18.0,3,7027.24238
2.0,19,7027.904731
18.0,3,7028.015995
9.0,12,7028.452568
15.0,6,7028.675652
14.0,7,7028.928503
16.0,5,7029.113389
14.0,7,7029.380738
15.0,6,7029.613593
12.0,9,7029.928633
7.0,14,7030.45123
16.0,5,7030.641788
7.0,14,7031.148823
10.0,11,7031.531524
11.0,10,7031.904755
6.0,15,7032.448809
16.0,5,7032.631573
15.0,6,7032.850656
12.0,9,7033.17077
14.0,7,7033.421471
19.0,2,7033.495762
13.0,8,7033.777974
13.0,8,7034.055583
14.0,7,7034.310641
14.0,7,7034.563877
7.0,14,7035.067091
12.0,9,7035.390611
13.0,8,7035.674528
13.0,8,7035.978273
13.0,8,7036.28392
17.0,4,7036.434696
11.0,10,7036.80223
17.0,4,7036.945688
14.0,7,7037.205634
17.0,4,7037.348537
16.0,5,7037.541314
9.0,12,7037.974529
11.0,10,7038.332787
8.0,13,7038.790834
13.0,8,7039.07556
10.0,11,7039.478043
14.0,7,7039.731021
8.0,13,7040.209626
14.0,7,7040.455601
19.0,2,7040.531767
14.0,7,7040.778808
13.0,8,7041.077976
11.0,10,7041.441031
14.0,7,7041.689409
13.0,8,7041.991602
9.0,12,7042.411304
18.0,3,7042.526397
6.0,15,7043.053144
17.0,4,7043.201029
11.0,10,7043.57021
13.0,8,7043.879674
16.0,5,7044.068761
7.0,14,7044.579062
7.0,14,7045.115562
14.0,7,7045.371684
-10.0,1,7045.402589
13.0,8,7045.698551
15.0,6,7045.925901
13.0,8,7046.221463
4.0,17,7046.840943
9.0,12,7047.273737
14.0,7,7047.529163
15.0,6,7047.740254
17.0,4,7047.885049
11.0,10,7048.24432
8.0,13,7048.711261
10.0,11,7049.10619
9.0,12,7049.524405
8.0,13,7049.991446
14.0,7,7050.239547
12.0,9,7050.575004
-10.0,1,7050.604483
19.0,2,7050.680794
7.0,14,7051.169903
16.0,5,7051.360694
12.0,9,7051.693956
9.0,12,7052.136789
6.0,15,7052.671053
11.0,10,7053.041163
12.0,9,7053.367842
15.0,6,7053.600141
13.0,8,7053.882301
13.0,8,7054.177979
14.0,7,7054.430395
8.0,13,7054.901478
15.0,6,7055.108673
12.0,9,7055.437396
19.0,2,7055.513169
8.0,13,7056.00026
19.0,2,7056.077492
15.0,6,7056.294398
14.0,7,7056.547439
7.0,14,7057.051638
18.0,3,7057.15935
13.0,8,7057.444621
15.0,6,7057.664584
10.0,11,7058.057847
16.0,5,7058.251739
6.0,15,7058.790483
13.0,8,7059.095564
15.0,6,7059.309992
16.0,5,7059.502003
7.0,14,7060.015468
7.0,14,7060.526663
19.0,2,7060.604428
9.0,12,7061.027887
12.0,9,7061.358072
8.0,13,7061.831255
12.0,9,7062.149804
12.0,9,7062.484138
6.0,15,7063.01628
6.0,15,7063.55128
11.0,10,7063.905164
17.0,4,7064.04278
6.0,15,7064.571926
18.0,3,7064.678123
17.0,4,7064.823512
11.0,10,7065.185724
8.0,13,7065.661573
13.0,8,7065.946993
17.0,4,7066.091259
-10.0,2,7066.159405
8.0,13,7066.623466
17.0,4,7066.771489
12.0,9,7067.107698
18.0,3,7067.221163
11.0,10,7067.58325
18.0,3,7067.700371
14.0,7,7067.962357
20.0,1,7068.004279
12.0,9,7068.323651
15.0,6,7068.540449
17.0,4,7068.691764
7.0,14,7069.193703
15.0,6,7069.403064
13.0,8,7069.696644
18.0,3,7069.809055
9.0,12,7070.247563
5.0,16,7070.816784
10.0,11,7071.225216
16.0,5,7071.416361
7.0,14,7071.918349
16.0,5,7072.096254
14.0,7,7072.347194
5.0,16,7072.926594
8.0,13,7073.39074
16.0,5,7073.576681
10.0,11,7073.957331
12.0,9,7074.270309
10.0,11,7074.658196
13.0,8,7074.957338
6.0,15,7075.491742
17.0,4,7075.629841
12.0,9,7075.948929
17.0,4,7076.094154
10.0,11,7076.477442
12.0,9,7076.802384
12.0,9,7077.129053
20.0,1,7077.166995
7.0,14,7077.65649
8.0,13,7078.126672
19.0,2,7078.198891
14.0,7,7078.443731
9.0,12,7078.887596
16.0,5,7079.075068
17.0,4,7079.22228
15.0,6,7079.439877
17.0,4,7079.59451
15.0,6,7079.814102
10.0,11,7080.217693
9.0,12,7080.653515
12.0,9,7080.990964
14.0,7,7081.249881
19.0,2,7081.329211
8.0,13,7081.791089
6.0,15,7082.348351
11.0,10,7082.716368
13.0,8,7083.007472
8.0,13,7083.469149
10.0,11,7083.8528
20.0,1,7083.89344
13.0,8,7084.186844
18.0,3,7084.294494
12.0,9,7084.621157
5.0,16,7085.184622
18.0,3,7085.304038
16.0,5,7085.48066
9.0,12,7085.899804
6.0,15,7086.428307
9.0,12,7086.855749
10.0,11,7087.244763
13.0,8,7087.541397
9.0,12,7087.977789
10.0,11,7088.364146
10.0,11,7088.745908
13.0,8,7089.04087
16.0,5,7089.219506
15.0,6,7089.443594
6.0,15,7089.997452
15.0,6,7090.219769
17.0,4,7090.367209
12.0,9,7090.701735
16.0,5,7090.883731
7.0,14,7091.39397
13.0,8,7091.68289
18.0,3,7091.800096
16.0,5,7091.980002
11.0,10,7092.345605
13.0,8,7092.638769
9.0,12,7093.087137
9.0,12,7093.518285
9.0,12,7093.954937
11.0,10,7094.321569
16.0,5,7094.511204
10.0,11,7094.909477
18.0,3,7095.017326
8.0,13,7095.486705
17.0,4,7095.62904
16.0,5,7095.812622
13.0,8,7096.09359
8.0,13,7096.548603
10.0,11,7096.94117
13.0,8,7097.226437
19.0,2,7097.305113
19.0,2,7097.381401
9.0,12,7097.811732
18.0,3,7097.92153
9.0,12,7098.338342
7.0,14,7098.82444
17.0,4,7098.972624
12.0,9,7099.292172
8.0,13,7099.753362
7.0,14,7100.243724
13.0,8,7100.548011
19.0,2,7100.62192
18.0,3,7100.731441
17.0,4,7100.888266
8.0,13,7101.373816
13.0,8,7101.678826
18.0,3,7101.79147
6.0,15,7102.351529
19.0,2,7102.433292
19.0,2,7102.510248
19.0,2,7102.58906
16.0,5,7102.769176
8.0,13,7103.254917
18.0,3,7103.369175
13.0,8,7103.653991
15.0,6,7103.878827
5.0,16,7104.448682
17.0,4,7104.591171
8.0,13,7105.068885
5.0,16,7105.635371
17.0,4,7105.781379
13.0,8,7106.069738
9.0,12,7106.491625
7.0,14,7107.00879
14.0,7,7107.276295
5.0,16,7107.847672
14.0,7,7108.084781
14.0,7,7108.339082
16.0,5,7108.519752
9.0,12,7108.946949
6.0,15,7109.475494
14.0,7,7109.729814
8.0,13,7110.216621
12.0,9,7110.545627
11.0,10,7110.905568
15.0,6,7111.125563
15.0,6,7111.34356
17.0,4,7111.498756
7.0,14,7112.017598
13.0,8,7112.304284
10.0,11,7112.720565
14.0,7,7112.959743
11.0,10,7113.329768
15.0,6,7113.546824
5.0,16,7114.125287
12.0,9,7114.450694
10.0,11,7114.854286
9.0,12,7115.28614
14.0,7,7115.541207
15.0,6,7115.751765
9.0,12,7116.185688
8.0,13,7116.659102
6.0,15,7117.200577
15.0,6,7117.408146
11.0,10,7117.756312
14.0,7,7118.003882
15.0,6,7118.220421
13.0,8,7118.505579
13.0,8,7118.794134
15.0,6,7119.005898
6.0,15,7119.551673
9.0,12,7119.978356
14.0,7,7120.219084
13.0,8,7120.51378
12.0,9,7120.828812
15.0,6,7121.047769
14.0,7,7121.298651
11.0,10,7121.664839
9.0,12,7122.092694
12.0,9,7122.426076
17.0,4,7122.573357
16.0,5,7122.766241
9.0,12,7123.210075
16.0,5,7123.390713
10.0,11,7123.797945
17.0,4,7123.949914
5.0,16,7124.5226
17.0,4,7124.671584
7.0,14,7125.176878
11.0,10,7125.537309
11.0,10,7125.897087
13.0,8,7126.182696
10.0,11,7126.611428
9.0,12,7127.065977
4.0,17,7127.696364
15.0,6,7127.912199
11.0,10,7128.272937
10.0,11,7128.669184
15.0,6,7128.89142
16.0,5,7129.075296
8.0,13,7129.552474
15.0,6,7129.762329
7.0,14,7130.259701
17.0,4,7130.407339
12.0,9,7130.747973
15.0,6,7130.963447
15.0,6,7131.181382
7.0,14,7131.678768
7.0,14,7132.193753
15.0,6,7132.416757
13.0,8,7132.711191
10.0,11,7133.118359
9.0,12,7133.562961
9.0,12,7134.006431
10.0,11,7134.409014
11.0,10,7134.779247
17.0,4,7134.931716
18.0,3,7135.047033
-10.0,1,7135.078201
20.0,1,7135.125629
12.0,9,7135.458924
-10.0,1,7135.489667
8.0,13,7135.967735
8.0,13,7136.44941
17.0,4,7136.594161
14.0,7,7136.851196
16.0,5,7137.028191
16.0,5,7137.216369
7.0,14,7137.70495
15.0,6,7137.919565
19.0,2,7137.997671
18.0,3,7138.107607
9.0,12,7138.528476
16.0,5,7138.703747
18.0,3,7138.817686
6.0,15,7139.339023
2.0,19,7140.012589
19.0,2,7140.08476
9.0,12,7140.524626
6.0,15,7141.059253
7.0,14,7141.553959
13.0,8,7141.837158
19.0,2,7141.91602
19.0,2,7141.992315
5.0,16,7142.557986
8.0,13,7143.030897
12.0,9,7143.366697
7.0,14,7143.90666
10.0,11,7144.316292
12.0,9,7144.640519
14.0,7,7144.915119
14.0,7,7145.181037
11.0,10,7145.539589
8.0,13,7146.02632
17.0,4,7146.176936
16.0,5,7146.351278
14.0,7,7146.606745
17.0,4,7146.746984
12.0,9,7147.082084
13.0,8,7147.363718
14.0,7,7147.617025
8.0,13,7148.077489
17.0,4,7148.225611
15.0,6,7148.446175
8.0,13,7148.906628
18.0,3,7149.019527
8.0,13,7149.477492
15.0,6,7149.689097
13.0,8,7149.980049
11.0,10,7150.349196
9.0,12,7150.803849
19.0,2,7150.879472
18.0,3,7150.994057
10.0,11,7151.388745
15.0,6,7151.621928
19.0,2,7151.694101
15.0,6,7151.92239
19.0,2,7152.003046
8.0,13,7152.478173
14.0,7,7152.744892
17.0,4,7152.892904
8.0,13,7153.365552
14.0,7,7153.627435
15.0,6,7153.846628
7.0,14,7154.34623
17.0,4,7154.485953
17.0,4,7154.632195
6.0,15,7155.173065
11.0,10,7155.561072
11.0,10,7155.937347
15.0,6,7156.176032
12.0,9,7156.509095
18.0,3,7156.62536
7.0,14,7157.156296
13.0,8,7157.444271
5.0,16,7158.024737
15.0,6,7158.247846
18.0,3,7158.356031
16.0,5,7158.541987
18.0,3,7158.649168
10.0,11,7159.037916
6.0,15,7159.572299
7.0,14,7160.075401
8.0,13,7160.543173
17.0,4,7160.691759
19.0,2,7160.76179
12.0,9,7161.085901
7.0,14,7161.58528
13.0,8,7161.870239
5.0,16,7162.443932
16.0,5,7162.629616
15.0,6,7162.832801
8.0,13,7163.293195
11.0,10,7163.644664
11.0,10,7164.003709
8.0,13,7164.467579
11.0,10,7164.817139
13.0,8,7165.098031
13.0,8,7165.390646
12.0,9,7165.714072
12.0,9,7166.024431
8.0,13,7166.482125
12.0,9,7166.806458
18.0,3,7166.918598
11.0,10,7167.271615
19.0,2,7167.349292
9.0,12,7167.768858
9.0,12,7168.21143
11.0,10,7168.582522
16.0,5,7168.779834
9.0,12,7169.21505
17.0,4,7169.364154
17.0,4,7169.525249
12.0,9,7169.870649
18.0,3,7169.980932
13.0,8,7170.28177
6.0,15,7170.822049
12.0,9,7171.149679
14.0,7,7171.408388
12.0,9,7171.743789
14.0,7,7171.998538
7.0,14,7172.490279
5.0,16,7173.077066
20.0,1,7173.115028
12.0,9,7173.440686
16.0,5,7173.623013
15.0,6,7173.842516
17.0,4,7173.990217
16.0,5,7174.18124
17.0,4,7174.326874
12.0,9,7174.658196
14.0,7,7174.916595
9.0,12,7175.362319
17.0,4,7175.512138
17.0,4,7175.671449
13.0,8,7175.970513
13.0,8,7176.264675
7.0,14,7176.780574
16.0,5,7176.967926
15.0,6,7177.189507
