#{"t_start": 1669216680.5227418, "env_id": null}
r,l,t
16.0,5,2364.428444
18.0,3,2364.476203
15.0,6,2364.565988
16.0,5,2364.641697
16.0,5,2364.716762
17.0,4,2364.778683
14.0,7,2364.882064
16.0,5,2364.958121
17.0,4,2365.020149
15.0,6,2365.110266
15.0,6,2365.199843
18.0,3,2365.247568
14.0,7,2365.350307
15.0,6,2365.440489
15.0,6,2365.528917
14.0,7,2365.631825
18.0,3,2365.679052
15.0,6,2365.767498
17.0,4,2365.828338
17.0,4,2365.888531
14.0,7,2365.991328
19.0,2,2366.02476
14.0,7,2366.126724
16.0,5,2366.201735
15.0,6,2366.290394
16.0,5,2366.365257
16.0,5,2366.439904
16.0,5,2366.514786
14.0,7,2366.616498
19.0,2,2366.649687
19.0,2,2366.682161
19.0,2,2366.715242
14.0,7,2366.817075
9.0,12,2366.986212
16.0,5,2367.060872
15.0,6,2367.149372
16.0,5,2367.227508
14.0,7,2367.328738
17.0,4,2367.389327
20.0,1,2367.408768
15.0,6,2367.49684
20.0,1,2367.516267
17.0,4,2367.576919
19.0,2,2367.609963
17.0,4,2367.670703
16.0,5,2367.744315
18.0,3,2367.791111
13.0,8,2367.905624
16.0,5,2367.979959
17.0,4,2368.041315
16.0,5,2368.13187
20.0,1,2368.151344
15.0,6,2368.239868
20.0,1,2368.259476
19.0,2,2368.292851
15.0,6,2368.381262
19.0,2,2368.414807
17.0,4,2368.47551
17.0,4,2368.53658
18.0,3,2368.583553
15.0,6,2368.671099
17.0,4,2368.731886
15.0,6,2368.820315
17.0,4,2368.880999
16.0,5,2368.955532
15.0,6,2369.043705
14.0,7,2369.144845
16.0,5,2369.219366
13.0,8,2369.335114
13.0,8,2369.451087
14.0,7,2369.552334
17.0,4,2369.613971
16.0,5,2369.688057
15.0,6,2369.775064
16.0,5,2369.848909
16.0,5,2369.923405
19.0,2,2369.95657
19.0,2,2369.989932
16.0,5,2370.064529
17.0,4,2370.125261
17.0,4,2370.186001
16.0,5,2370.260465
18.0,3,2370.307619
14.0,7,2370.409705
17.0,4,2370.470496
19.0,2,2370.503715
14.0,7,2370.605559
16.0,5,2370.680186
13.0,8,2370.79512
16.0,5,2370.869548
14.0,7,2370.971457
16.0,5,2371.045248
18.0,3,2371.092082
16.0,5,2371.165248
19.0,2,2371.198266
11.0,10,2371.339531
17.0,4,2371.40024
13.0,8,2371.515813
16.0,5,2371.59039
15.0,6,2371.677514
16.0,5,2371.751736
17.0,4,2371.812382
17.0,4,2371.873062
12.0,9,2372.000844
15.0,6,2372.088814
14.0,7,2372.189923
18.0,3,2372.236778
17.0,4,2372.297588
20.0,1,2372.316983
17.0,4,2372.377526
15.0,6,2372.465523
19.0,2,2372.498832
17.0,4,2372.559448
11.0,10,2372.701387
17.0,4,2372.761228
15.0,6,2372.849178
16.0,5,2372.923729
16.0,5,2372.998181
14.0,7,2373.097602
12.0,9,2373.227443
17.0,4,2373.30043
16.0,5,2373.375064
18.0,3,2373.42237
15.0,6,2373.510532
14.0,7,2373.612144
13.0,8,2373.727409
16.0,5,2373.80165
17.0,4,2373.862113
12.0,9,2373.990862
18.0,3,2374.037834
15.0,6,2374.125698
16.0,5,2374.200202
19.0,2,2374.233354
18.0,3,2374.280211
15.0,6,2374.368515
15.0,6,2374.456841
16.0,5,2374.531361
15.0,6,2374.619405
14.0,7,2374.720605
16.0,5,2374.793694
16.0,5,2374.867945
16.0,5,2374.941865
18.0,3,2374.98776
15.0,6,2375.075551
20.0,1,2375.094905
17.0,4,2375.155234
16.0,5,2375.228114
16.0,5,2375.30477
15.0,6,2375.392508
17.0,4,2375.452837
20.0,1,2375.472129
18.0,3,2375.517837
11.0,10,2375.658293
16.0,5,2375.731539
20.0,1,2375.750914
14.0,7,2375.851282
18.0,3,2375.897933
19.0,2,2375.93094
19.0,2,2375.96382
14.0,7,2376.064142
12.0,9,2376.1916
19.0,2,2376.224622
16.0,5,2376.297561
-10.0,1,2376.310519
14.0,7,2376.411694
14.0,7,2376.512723
16.0,5,2376.586717
15.0,6,2376.674117
15.0,6,2376.761518
14.0,7,2376.861737
15.0,6,2376.949059
14.0,7,2377.050397
17.0,4,2377.110497
17.0,4,2377.170808
20.0,1,2377.190142
16.0,5,2377.264099
18.0,3,2377.31066
17.0,4,2377.370899
16.0,5,2377.44493
15.0,6,2377.53235
15.0,6,2377.619768
14.0,7,2377.72055
16.0,5,2377.794302
17.0,4,2377.854331
11.0,10,2377.995485
17.0,4,2378.055713
15.0,6,2378.143182
18.0,3,2378.189866
15.0,6,2378.275944
14.0,7,2378.376909
17.0,4,2378.437411
18.0,3,2378.484073
12.0,9,2378.612858
18.0,3,2378.660379
15.0,6,2378.748082
17.0,4,2378.808609
16.0,5,2378.882365
18.0,3,2378.930197
18.0,3,2378.97697
14.0,7,2379.078009
18.0,3,2379.124925
17.0,4,2379.185619
16.0,5,2379.260172
17.0,4,2379.320863
18.0,3,2379.367651
13.0,8,2379.482366
13.0,8,2379.596906
15.0,6,2379.684908
15.0,6,2379.772887
14.0,7,2379.874115
15.0,6,2379.962043
18.0,3,2380.008874
-10.0,2,2380.034593
16.0,5,2380.109142
16.0,5,2380.183476
18.0,3,2380.230222
15.0,6,2380.317546
16.0,5,2380.392216
15.0,6,2380.480232
18.0,3,2380.527109
16.0,5,2380.601592
16.0,5,2380.67606
19.0,2,2380.709358
19.0,2,2380.742433
17.0,4,2380.803022
15.0,6,2380.890957
14.0,7,2380.991807
15.0,6,2381.078306
17.0,4,2381.138987
17.0,4,2381.199438
15.0,6,2381.287352
20.0,1,2381.30679
18.0,3,2381.353644
15.0,6,2381.441593
17.0,4,2381.502054
17.0,4,2381.562589
16.0,5,2381.637014
11.0,10,2381.780088
17.0,4,2381.841043
19.0,2,2381.874236
20.0,1,2381.893684
16.0,5,2381.969149
20.0,1,2381.987751
16.0,5,2382.062134
17.0,4,2382.122555
15.0,6,2382.21042
19.0,2,2382.243529
18.0,3,2382.290473
15.0,6,2382.378699
17.0,4,2382.439101
17.0,4,2382.499734
16.0,5,2382.573899
16.0,5,2382.648047
13.0,8,2382.763511
16.0,5,2382.837814
18.0,3,2382.884552
16.0,5,2382.958786
17.0,4,2383.019351
16.0,5,2383.093592
19.0,2,2383.126796
18.0,3,2383.173599
8.0,13,2383.354776
18.0,3,2383.403142
14.0,7,2383.504733
15.0,6,2383.592755
16.0,5,2383.667121
15.0,6,2383.754789
14.0,7,2383.855301
18.0,3,2383.901635
19.0,2,2383.934421
16.0,5,2384.007885
15.0,6,2384.09581
17.0,4,2384.15593
15.0,6,2384.242903
15.0,6,2384.330155
16.0,5,2384.403764
19.0,2,2384.436652
14.0,7,2384.537014
15.0,6,2384.623181
18.0,3,2384.669597
13.0,8,2384.783517
-10.0,4,2384.835937
14.0,7,2384.936806
15.0,6,2385.024065
17.0,4,2385.083929
18.0,3,2385.130344
17.0,4,2385.190394
17.0,4,2385.251612
13.0,8,2385.369771
19.0,2,2385.404149
11.0,10,2385.554875
13.0,8,2385.680389
18.0,3,2385.731906
13.0,8,2385.858589
17.0,4,2385.924468
20.0,1,2385.945944
12.0,9,2386.088904
18.0,3,2386.141007
16.0,5,2386.223458
17.0,4,2386.290321
20.0,1,2386.311207
16.0,5,2386.394111
18.0,3,2386.446473
17.0,4,2386.513988
19.0,2,2386.550727
12.0,9,2386.692783
17.0,4,2386.759316
16.0,5,2386.84235
20.0,1,2386.863489
17.0,4,2386.929838
16.0,5,2387.011332
12.0,9,2387.1489
14.0,7,2387.26067
17.0,4,2387.327498
19.0,2,2387.363891
15.0,6,2387.461141
13.0,8,2387.590073
16.0,5,2387.671545
18.0,3,2387.721968
19.0,2,2387.757719
17.0,4,2387.823553
16.0,5,2387.906344
12.0,9,2388.047231
16.0,5,2388.130041
17.0,4,2388.1971
19.0,2,2388.232837
20.0,1,2388.253485
17.0,4,2388.319694
18.0,3,2388.370823
16.0,5,2388.450718
16.0,5,2388.531592
16.0,5,2388.613295
16.0,5,2388.694663
13.0,8,2388.821268
14.0,7,2388.93426
16.0,5,2389.015204
19.0,2,2389.051152
17.0,4,2389.11792
18.0,3,2389.168573
19.0,2,2389.204272
13.0,8,2389.330605
13.0,8,2389.456321
13.0,8,2389.58092
16.0,5,2389.660645
17.0,4,2389.725798
15.0,6,2389.820944
16.0,5,2389.899879
20.0,1,2389.920375
17.0,4,2389.985478
18.0,3,2390.035605
13.0,8,2390.160841
16.0,5,2390.239953
20.0,1,2390.260327
18.0,3,2390.310146
20.0,1,2390.330522
19.0,2,2390.365719
19.0,2,2390.400606
16.0,5,2390.482038
16.0,5,2390.561268
10.0,11,2390.727419
17.0,4,2390.791738
19.0,2,2390.826867
19.0,2,2390.861993
16.0,5,2390.941557
20.0,1,2390.962049
16.0,5,2391.041566
18.0,3,2391.091278
19.0,2,2391.126442
18.0,3,2391.176196
16.0,5,2391.254607
17.0,4,2391.318727
16.0,5,2391.399527
16.0,5,2391.478536
17.0,4,2391.542687
17.0,4,2391.606664
16.0,5,2391.685405
18.0,3,2391.734672
13.0,8,2391.856955
-10.0,2,2391.884628
14.0,7,2391.991588
14.0,7,2392.099253
17.0,4,2392.163455
16.0,5,2392.241746
14.0,7,2392.348136
18.0,3,2392.397611
16.0,5,2392.476103
16.0,5,2392.55413
17.0,4,2392.616374
17.0,4,2392.680126
15.0,6,2392.771774
16.0,5,2392.849921
18.0,3,2392.899116
15.0,6,2392.991792
18.0,3,2393.040818
16.0,5,2393.11822
-10.0,3,2393.160734
17.0,4,2393.224436
19.0,2,2393.258988
18.0,3,2393.307158
16.0,5,2393.384795
16.0,5,2393.462685
19.0,2,2393.497116
16.0,5,2393.574492
17.0,4,2393.637562
17.0,4,2393.70088
16.0,5,2393.778096
13.0,8,2393.899492
11.0,10,2394.048982
17.0,4,2394.11239
18.0,3,2394.161329
16.0,5,2394.239121
18.0,3,2394.287865
14.0,7,2394.394076
20.0,1,2394.414194
16.0,5,2394.498336
15.0,6,2394.591027
16.0,5,2394.668865
18.0,3,2394.717473
20.0,1,2394.737535
18.0,3,2394.786457
16.0,5,2394.863823
20.0,1,2394.883948
13.0,8,2395.005024
15.0,6,2395.096613
16.0,5,2395.173959
19.0,2,2395.20812
18.0,3,2395.256812
15.0,6,2395.348841
19.0,2,2395.383032
14.0,7,2395.487997
15.0,6,2395.579648
19.0,2,2395.613854
20.0,1,2395.633812
16.0,5,2395.71061
20.0,1,2395.730536
16.0,5,2395.807629
18.0,3,2395.856033
15.0,6,2395.947101
19.0,2,2395.981106
16.0,5,2396.058092
13.0,8,2396.177355
14.0,7,2396.282757
15.0,6,2396.373655
20.0,1,2396.393493
15.0,6,2396.487097
15.0,6,2396.577839
14.0,7,2396.682733
17.0,4,2396.745145
15.0,6,2396.835354
13.0,8,2396.962293
19.0,2,2396.996101
13.0,8,2397.114536
15.0,6,2397.20405
16.0,5,2397.279521
19.0,2,2397.313456
18.0,3,2397.361523
14.0,7,2397.465915
15.0,6,2397.556037
19.0,2,2397.590126
20.0,1,2397.609991
15.0,6,2397.700004
13.0,8,2397.817988
15.0,6,2397.907936
17.0,4,2397.969734
15.0,6,2398.05902
17.0,4,2398.119039
17.0,4,2398.180785
15.0,6,2398.270483
19.0,2,2398.304315
18.0,3,2398.351873
19.0,2,2398.38582
17.0,4,2398.449441
19.0,2,2398.483137
14.0,7,2398.58619
20.0,1,2398.605946
17.0,4,2398.667876
14.0,7,2398.770501
17.0,4,2398.832329
16.0,5,2398.908128
16.0,5,2398.983928
14.0,7,2399.088692
14.0,7,2399.192652
18.0,3,2399.240758
17.0,4,2399.302581
16.0,5,2399.378659
13.0,8,2399.49628
14.0,7,2399.599113
14.0,7,2399.702167
16.0,5,2399.777718
14.0,7,2399.88198
19.0,2,2399.91597
16.0,5,2399.991677
14.0,7,2400.09422
19.0,2,2400.12797
18.0,3,2400.175783
15.0,6,2400.264804
16.0,5,2400.340607
15.0,6,2400.430056
16.0,5,2400.505782
15.0,6,2400.59454
14.0,7,2400.69812
19.0,2,2400.731695
19.0,2,2400.765267
18.0,3,2400.812913
16.0,5,2400.888017
16.0,5,2400.963688
16.0,5,2401.038992
17.0,4,2401.100332
15.0,6,2401.189229
12.0,9,2401.319516
17.0,4,2401.380916
18.0,3,2401.428603
15.0,6,2401.518106
19.0,2,2401.551685
19.0,2,2401.585208
14.0,7,2401.688538
15.0,6,2401.777844
14.0,7,2401.881184
14.0,7,2401.984179
18.0,3,2402.031815
14.0,7,2402.134949
13.0,8,2402.251287
15.0,6,2402.34026
16.0,5,2402.415334
18.0,3,2402.462683
13.0,8,2402.578495
18.0,3,2402.625897
15.0,6,2402.71465
15.0,6,2402.802743
14.0,7,2402.905421
17.0,4,2402.966651
19.0,2,2403.000216
17.0,4,2403.061559
17.0,4,2403.12298
20.0,1,2403.142601
16.0,5,2403.217447
17.0,4,2403.278855
15.0,6,2403.367568
15.0,6,2403.455444
17.0,4,2403.516391
16.0,5,2403.592584
18.0,3,2403.640995
18.0,3,2403.689284
17.0,4,2403.7528
13.0,8,2403.873753
16.0,5,2403.951627
18.0,3,2404.000924
19.0,2,2404.035751
16.0,5,2404.113863
16.0,5,2404.193543
18.0,3,2404.244986
20.0,1,2404.265905
15.0,6,2404.364304
16.0,5,2404.447176
15.0,6,2404.545056
19.0,2,2404.582248
20.0,1,2404.603467
17.0,4,2404.671145
16.0,5,2404.754006
14.0,7,2404.867217
16.0,5,2404.950274
13.0,8,2405.078154
16.0,5,2405.15989
20.0,1,2405.180776
16.0,5,2405.263125
18.0,3,2405.314105
19.0,2,2405.350423
16.0,5,2405.431604
15.0,6,2405.528033
17.0,4,2405.594929
17.0,4,2405.661651
14.0,7,2405.774932
14.0,7,2405.886713
15.0,6,2405.983799
16.0,5,2406.065074
11.0,10,2406.219608
19.0,2,2406.255283
19.0,2,2406.291216
18.0,3,2406.341608
18.0,3,2406.391833
15.0,6,2406.486804
18.0,3,2406.537506
19.0,2,2406.573098
15.0,6,2406.668361
14.0,7,2406.778401
16.0,5,2406.85865
14.0,7,2406.96892
16.0,5,2407.048306
17.0,4,2407.112738
16.0,5,2407.192833
17.0,4,2407.25774
19.0,2,2407.293003
17.0,4,2407.358158
11.0,10,2407.511909
17.0,4,2407.581501
15.0,6,2407.672045
16.0,5,2407.74709
14.0,7,2407.850016
18.0,3,2407.897036
18.0,3,2407.944228
18.0,3,2407.991369
17.0,4,2408.052251
14.0,7,2408.154509
13.0,8,2408.270688
12.0,9,2408.399933
18.0,3,2408.446973
17.0,4,2408.507869
13.0,8,2408.622536
19.0,2,2408.65563
19.0,2,2408.688718
18.0,3,2408.735627
12.0,9,2408.86412
15.0,6,2408.952349
16.0,5,2409.026866
14.0,7,2409.128712
19.0,2,2409.161738
16.0,5,2409.23604
19.0,2,2409.269082
16.0,5,2409.343711
15.0,6,2409.432042
16.0,5,2409.506638
17.0,4,2409.567404
14.0,7,2409.66969
16.0,5,2409.744317
20.0,1,2409.763899
17.0,4,2409.824455
18.0,3,2409.871667
16.0,5,2409.946305
18.0,3,2409.993355
18.0,3,2410.040265
13.0,8,2410.155892
18.0,3,2410.202895
13.0,8,2410.31882
19.0,2,2410.351921
16.0,5,2410.425586
18.0,3,2410.472556
13.0,8,2410.58729
15.0,6,2410.675462
13.0,8,2410.789996
18.0,3,2410.837692
17.0,4,2410.898377
18.0,3,2410.945134
15.0,6,2411.03317
10.0,11,2411.186478
19.0,2,2411.219404
19.0,2,2411.252421
19.0,2,2411.285336
14.0,7,2411.386723
16.0,5,2411.460738
17.0,4,2411.520987
18.0,3,2411.567483
15.0,6,2411.655443
18.0,3,2411.701927
13.0,8,2411.816841
14.0,7,2411.918988
15.0,6,2412.011084
17.0,4,2412.073681
16.0,5,2412.151073
16.0,5,2412.228727
19.0,2,2412.263088
19.0,2,2412.297497
15.0,6,2412.388458
19.0,2,2412.4229
15.0,6,2412.514824
13.0,8,2412.636346
14.0,7,2412.741946
17.0,4,2412.80486
17.0,4,2412.867765
18.0,3,2412.916348
14.0,7,2413.021055
15.0,6,2413.112336
-10.0,2,2413.141414
17.0,4,2413.204396
18.0,3,2413.252778
17.0,4,2413.315311
15.0,6,2413.406364
19.0,2,2413.440719
13.0,8,2413.560482
16.0,5,2413.637103
13.0,8,2413.756006
18.0,3,2413.804242
17.0,4,2413.86679
17.0,4,2413.928626
14.0,7,2414.032262
16.0,5,2414.108334
14.0,7,2414.21293
16.0,5,2414.289407
14.0,7,2414.394101
16.0,5,2414.470808
17.0,4,2414.533189
16.0,5,2414.609766
14.0,7,2414.713306
16.0,5,2414.789536
14.0,7,2414.89415
13.0,8,2415.01239
15.0,6,2415.102707
16.0,5,2415.178719
17.0,4,2415.240721
15.0,6,2415.330926
15.0,6,2415.421087
18.0,3,2415.468481
15.0,6,2415.558071
18.0,3,2415.605849
14.0,7,2415.708757
-10.0,1,2415.721859
13.0,8,2415.839059
16.0,5,2415.914188
14.0,7,2416.015834
15.0,6,2416.105008
19.0,2,2416.139125
15.0,6,2416.23319
15.0,6,2416.324563
18.0,3,2416.374113
19.0,2,2416.413799
16.0,5,2416.496029
17.0,4,2416.560926
19.0,2,2416.59894
19.0,2,2416.634026
15.0,6,2416.728147
20.0,1,2416.748641
16.0,5,2416.827481
16.0,5,2416.904133
18.0,3,2416.953372
13.0,8,2417.077079
17.0,4,2417.144726
19.0,2,2417.179592
16.0,5,2417.258012
-10.0,1,2417.271557
19.0,2,2417.306293
15.0,6,2417.398165
17.0,4,2417.461997
19.0,2,2417.496869
15.0,6,2417.588916
13.0,8,2417.710986
16.0,5,2417.78948
13.0,8,2417.911087
18.0,3,2417.960047
19.0,2,2417.99502
14.0,7,2418.102851
14.0,7,2418.210403
14.0,7,2418.318425
19.0,2,2418.35244
14.0,7,2418.46052
19.0,2,2418.495381
19.0,2,2418.530222
14.0,7,2418.637515
17.0,4,2418.701829
15.0,6,2418.794698
15.0,6,2418.887272
16.0,5,2418.965644
16.0,5,2419.042956
17.0,4,2419.105591
16.0,5,2419.182733
16.0,5,2419.260891
15.0,6,2419.354529
14.0,7,2419.463326
16.0,5,2419.541958
11.0,10,2419.691786
19.0,2,2419.727218
18.0,3,2419.776489
16.0,5,2419.854409
17.0,4,2419.918207
16.0,5,2419.996586
18.0,3,2420.045692
20.0,1,2420.066
20.0,1,2420.086215
19.0,2,2420.120901
13.0,8,2420.241791
16.0,5,2420.319651
18.0,3,2420.369059
18.0,3,2420.424082
18.0,3,2420.475159
13.0,8,2420.597849
16.0,5,2420.677164
18.0,3,2420.725159
10.0,11,2420.882124
16.0,5,2420.957613
17.0,4,2421.018729
14.0,7,2421.121665
16.0,5,2421.196363
20.0,1,2421.215889
16.0,5,2421.290127
15.0,6,2421.378778
15.0,6,2421.467092
19.0,2,2421.500299
19.0,2,2421.533717
16.0,5,2421.607909
17.0,4,2421.668437
14.0,7,2421.769317
17.0,4,2421.829979
15.0,6,2421.918327
17.0,4,2421.978921
17.0,4,2422.03957
16.0,5,2422.114361
14.0,7,2422.21626
17.0,4,2422.27693
13.0,8,2422.392117
10.0,11,2422.547465
13.0,8,2422.662834
9.0,12,2422.83051
17.0,4,2422.891277
20.0,1,2422.910743
16.0,5,2422.984216
14.0,7,2423.085855
18.0,3,2423.132915
16.0,5,2423.206405
17.0,4,2423.266942
17.0,4,2423.327644
15.0,6,2423.414878
18.0,3,2423.462638
18.0,3,2423.509248
18.0,3,2423.55626
15.0,6,2423.643743
19.0,2,2423.676679
16.0,5,2423.750857
17.0,4,2423.810998
20.0,1,2423.830272
17.0,4,2423.890673
-10.0,1,2423.903496
16.0,5,2423.977412
15.0,6,2424.065061
15.0,6,2424.15241
16.0,5,2424.226255
18.0,3,2424.272956
14.0,7,2424.373572
15.0,6,2424.46076
18.0,3,2424.507642
18.0,3,2424.554237
18.0,3,2424.601175
19.0,2,2424.634181
17.0,4,2424.694377
17.0,4,2424.754915
13.0,8,2424.868112
17.0,4,2424.928327
14.0,7,2425.029778
16.0,5,2425.103384
20.0,1,2425.122665
15.0,6,2425.209919
13.0,8,2425.323503
16.0,5,2425.397548
17.0,4,2425.457955
20.0,1,2425.477234
12.0,9,2425.603159
18.0,3,2425.649629
15.0,6,2425.736473
18.0,3,2425.782842
14.0,7,2425.881572
16.0,5,2425.953534
17.0,4,2426.013357
16.0,5,2426.087282
20.0,1,2426.106622
16.0,5,2426.180769
19.0,2,2426.213681
16.0,5,2426.286817
16.0,5,2426.359385
14.0,7,2426.459607
20.0,1,2426.478948
16.0,5,2426.552148
19.0,2,2426.585087
16.0,5,2426.657415
15.0,6,2426.744867
16.0,5,2426.819179
17.0,4,2426.879506
13.0,8,2426.994452
16.0,5,2427.067871
17.0,4,2427.127724
20.0,1,2427.146935
16.0,5,2427.220302
16.0,5,2427.293298
16.0,5,2427.365636
16.0,5,2427.437831
18.0,3,2427.484975
16.0,5,2427.558547
18.0,3,2427.604967
-10.0,1,2427.617762
17.0,4,2427.677789
17.0,4,2427.737718
16.0,5,2427.811538
15.0,6,2427.898813
16.0,5,2427.972528
14.0,7,2428.072185
17.0,4,2428.132152
17.0,4,2428.191389
17.0,4,2428.251551
17.0,4,2428.311513
16.0,5,2428.385132
16.0,5,2428.459037
15.0,6,2428.54721
14.0,7,2428.649469
19.0,2,2428.687381
15.0,6,2428.776717
17.0,4,2428.838807
16.0,5,2428.914746
15.0,6,2429.004641
15.0,6,2429.094636
18.0,3,2429.142812
17.0,4,2429.204681
17.0,4,2429.26659
15.0,6,2429.356227
17.0,4,2429.417724
16.0,5,2429.493158
13.0,8,2429.610434
-10.0,1,2429.623717
14.0,7,2429.727324
19.0,2,2429.761048
18.0,3,2429.808604
15.0,6,2429.898034
15.0,6,2429.988471
19.0,2,2430.022931
15.0,6,2430.112416
14.0,7,2430.213827
14.0,7,2430.317159
17.0,4,2430.378616
16.0,5,2430.454101
17.0,4,2430.515499
15.0,6,2430.603777
17.0,4,2430.665116
12.0,9,2430.794455
15.0,6,2430.883546
17.0,4,2430.945081
13.0,8,2431.059405
15.0,6,2431.148244
18.0,3,2431.19581
16.0,5,2431.271004
19.0,2,2431.304467
15.0,6,2431.392407
17.0,4,2431.453376
15.0,6,2431.541808
15.0,6,2431.630205
15.0,6,2431.718532
18.0,3,2431.76567
17.0,4,2431.825856
16.0,5,2431.900957
17.0,4,2431.962954
15.0,6,2432.051996
13.0,8,2432.169585
18.0,3,2432.217289
16.0,5,2432.29301
16.0,5,2432.368535
16.0,5,2432.444223
19.0,2,2432.47778
17.0,4,2432.539471
19.0,2,2432.572282
18.0,3,2432.619655
17.0,4,2432.681343
15.0,6,2432.770003
18.0,3,2432.817522
19.0,2,2432.851129
16.0,5,2432.925757
16.0,5,2433.001346
16.0,5,2433.076085
17.0,4,2433.137508
-10.0,3,2433.177886
19.0,2,2433.211476
18.0,3,2433.258202
15.0,6,2433.347563
16.0,5,2433.422835
17.0,4,2433.484277
19.0,2,2433.516989
16.0,5,2433.59244
17.0,4,2433.653842
16.0,5,2433.728822
17.0,4,2433.790195
18.0,3,2433.837497
15.0,6,2433.925761
15.0,6,2434.014384
20.0,1,2434.033981
18.0,3,2434.081202
18.0,3,2434.128369
17.0,4,2434.189278
13.0,8,2434.305499
12.0,9,2434.436297
13.0,8,2434.552697
15.0,6,2434.642055
17.0,4,2434.706721
20.0,1,2434.726349
14.0,7,2434.829213
17.0,4,2434.890555
16.0,5,2434.966555
17.0,4,2435.027714
19.0,2,2435.061186
20.0,1,2435.080812
14.0,7,2435.184545
17.0,4,2435.246388
14.0,7,2435.34958
19.0,2,2435.383161
20.0,1,2435.402864
12.0,9,2435.532742
14.0,7,2435.634814
16.0,5,2435.709324
18.0,3,2435.756233
16.0,5,2435.830571
14.0,7,2435.932887
17.0,4,2435.993502
19.0,2,2436.026667
11.0,10,2436.168692
16.0,5,2436.242349
16.0,5,2436.316038
16.0,5,2436.390242
14.0,7,2436.492245
19.0,2,2436.525371
15.0,6,2436.612454
20.0,1,2436.631992
17.0,4,2436.692756
20.0,1,2436.712175
18.0,3,2436.759232
19.0,2,2436.792534
12.0,9,2436.920901
17.0,4,2436.981532
16.0,5,2437.055906
20.0,1,2437.075634
15.0,6,2437.162628
15.0,6,2437.250801
15.0,6,2437.338848
16.0,5,2437.413404
14.0,7,2437.515047
18.0,3,2437.561894
16.0,5,2437.636195
15.0,6,2437.724175
17.0,4,2437.784518
19.0,2,2437.817756
18.0,3,2437.864667
19.0,2,2437.897724
14.0,7,2437.999115
20.0,1,2438.018626
16.0,5,2438.092939
17.0,4,2438.153625
17.0,4,2438.214475
17.0,4,2438.274641
19.0,2,2438.307466
13.0,8,2438.420212
19.0,2,2438.453091
18.0,3,2438.499499
17.0,4,2438.559663
16.0,5,2438.633083
15.0,6,2438.719515
17.0,4,2438.779799
17.0,4,2438.839817
19.0,2,2438.873012
19.0,2,2438.905183
16.0,5,2438.979165
19.0,2,2439.012186
15.0,6,2439.098856
-10.0,1,2439.111758
18.0,3,2439.158501
19.0,2,2439.191589
17.0,4,2439.251657
16.0,5,2439.325215
18.0,3,2439.371772
19.0,2,2439.404805
16.0,5,2439.477498
16.0,5,2439.550443
16.0,5,2439.624164
20.0,1,2439.643471
19.0,2,2439.676283
19.0,2,2439.709324
15.0,6,2439.796605
19.0,2,2439.829541
19.0,2,2439.86246
20.0,1,2439.881783
17.0,4,2439.941743
17.0,4,2440.00187
14.0,7,2440.102159
18.0,3,2440.148743
19.0,2,2440.181691
17.0,4,2440.241912
13.0,8,2440.355149
15.0,6,2440.442243
14.0,7,2440.542974
14.0,7,2440.643322
17.0,4,2440.703207
15.0,6,2440.789447
15.0,6,2440.875082
16.0,5,2440.947863
16.0,5,2441.021487
17.0,4,2441.081537
19.0,2,2441.114584
17.0,4,2441.174464
18.0,3,2441.220992
14.0,7,2441.319434
9.0,12,2441.485524
19.0,2,2441.518303
16.0,5,2441.591812
15.0,6,2441.678713
19.0,2,2441.711496
16.0,5,2441.784713
15.0,6,2441.871459
12.0,9,2441.998149
16.0,5,2442.071733
14.0,7,2442.172916
16.0,5,2442.246347
14.0,7,2442.346023
18.0,3,2442.392491
15.0,6,2442.479076
18.0,3,2442.525443
13.0,8,2442.638912
